,job_uuid,job_title,normalized_job_title,importance,level,uuid,skill_name
629,93155395204f05007ec9df7db7d49daa,Recreational Therapists,recreational therapists,1.69,1.35,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
630,6e75a1e1e69adc9af982d9ad66f1bad9,Physical Therapist Assistants,physical therapist assistants,1.69,1.12,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
631,3ffe9bc56a3fd00b02fbdc71c03976f9,First-Line Supervisors of Office and Administrative Support Workers,firstline supervisors of office and administrative support workers,1.69,1.49,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
632,12e070d50f4e84afba9e0b51a60ff517,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",coating painting and spraying machine setters operators and tenders,1.69,1.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
633,675597bc4ccfe260b7a0052d423cdaa8,"Communications Teachers, Postsecondary",communications teachers postsecondary,1.68,1.11,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
634,8c9bb26a2b2457016f494732c6a82c5b,Dermatologists,dermatologists,1.68,1.13,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
635,bde3309e7c400cbe818cf033f4b3e295,Speech-Language Pathologists,speechlanguage pathologists,1.68,0.98,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
636,e963e743060b8eac35622b5708d08763,Acute Care Nurses,acute care nurses,1.68,1.21,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
637,ce1aaffbeacbf7b840241357b2e9f452,Criminal Investigators and Special Agents,criminal investigators and special agents,1.68,1.36,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
638,0f7373a4dfd37298ee81c95bd7dcf69c,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",lifeguards ski patrol and other recreational protective service workers,1.68,1.31,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
639,04621e69962dba38af33388bf6982731,"Cutting and Slicing Machine Setters, Operators, and Tenders",cutting and slicing machine setters operators and tenders,1.68,1.26,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
640,d6cb716714cdb19baceb8132e8f3b3d6,Training and Development Managers,training and development managers,1.67,1.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
641,ab916b032d6625137e2d4a82e39aa117,"Special Education Teachers, Middle School",special education teachers middle school,1.67,0.98,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
642,a50fe85fcef7568a617541cd152e7a17,Music Directors,music directors,1.67,1.11,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
643,ff281d7eb01f4dba07337d20aebff7f5,Postal Service Clerks,postal service clerks,1.67,0.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
644,a2995c6d482fe453de5f2d7707af44d1,"Educational, Guidance, School, and Vocational Counselors",educational guidance school and vocational counselors,1.66,1.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
645,6d712034a7d09053d44d85c51b7b434c,Physical Therapists,physical therapists,1.66,1.05,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
646,07ee6a15f093de3bc3271a14f646e797,Veterinarians,veterinarians,1.66,1.42,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
647,91c331d533ef23e4f4b87c303208dd5f,"Stock Clerks- Stockroom, Warehouse, or Storage Yard",stock clerks stockroom warehouse or storage yard,1.66,0.76,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
648,ee9cba3ec4a717fcfc5035da6ab90e2f,Aircraft Cargo Handling Supervisors,aircraft cargo handling supervisors,1.65,1.61,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
649,475f6bbbede9be3ec2e85d527ac9ceda,Compliance Managers,compliance managers,1.64,1.27,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
650,f8c544b9e5fd665904b966ce5a4fec75,Public Address System and Other Announcers,public address system and other announcers,1.64,1.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
651,52fefa751391a3969ceeaa3209c38aa9,Photographers,photographers,1.64,1.44,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
652,430aaf9809812ccc822ef42674765d0e,Social Science Research Assistants,social science research assistants,1.63,1.14,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
653,9783ebd146cb9e0b64d51cc168b20010,"Business Teachers, Postsecondary",business teachers postsecondary,1.63,1.39,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
654,6b34ffedefa8b2376647a74a897b2da9,Sports Medicine Physicians,sports medicine physicians,1.63,1.13,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
655,1238e4f561f5a697ca55fdf0c00a4e98,"Farmworkers and Laborers, Crop",farmworkers and laborers crop,1.63,0.35,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
656,f5141158c287f4f3b9f8c7f542b03eaf,Graphic Designers,graphic designers,1.62,1.69,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
657,1f133e777f5aaf0dd9695d97ace224b6,Acupuncturists,acupuncturists,1.62,1.05,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
658,88f11b48a52d761a991b74735397753c,Parking Enforcement Workers,parking enforcement workers,1.62,0.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
659,8a25b57a284e2e7b11ea1c8e2c92d375,Sheriffs and Deputy Sheriffs,sheriffs and deputy sheriffs,1.62,1.17,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
660,ca43bfaab1ad098a60b1acf354ce33ad,First-Line Supervisors of Food Preparation and Serving Workers,firstline supervisors of food preparation and serving workers,1.62,1.28,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
661,fb9eebdb10ad3bc590e2b7f7f6d1acfc,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",food and tobacco roasting baking and drying machine operators and tenders,1.62,0.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
662,4a696a1ef1535b7b3554ddc4eb1fe49a,Postmasters and Mail Superintendents,postmasters and mail superintendents,1.61,1.42,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
663,290d79268b4d0c93b968c2fbffd10477,Dietitians and Nutritionists,dietitians and nutritionists,1.61,1.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
664,e911da08f4dde94eb879e25cb1584d8c,Pharmacy Technicians,pharmacy technicians,1.61,0.88,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
665,765ab6a9faef7be71cd35a36329130c2,Physical Therapist Aides,physical therapist aides,1.61,0.9,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
666,4f66395cf5eb5f6f5e32bfdc65e0817f,Immigration and Customs Inspectors,immigration and customs inspectors,1.61,1.0,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
667,ba4da3f278cc67e0779589ebca91f2a6,"Cooks, Restaurant",cooks restaurant,1.61,0.75,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
668,81c31143844d96887dc03b14ecac2250,"Art, Drama, and Music Teachers, Postsecondary",art drama and music teachers postsecondary,1.6,1.29,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
669,51cc95467c1844c7dc1d923265c023b2,"Elementary School Teachers, Except Special Education",elementary school teachers except special education,1.6,1.07,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
670,73731b024537767e32a85f6d6e2c7013,Midwives,midwives,1.6,1.02,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
671,0ed0cf422bcaef7b4a9662f5b5387354,Parts Salespersons,parts salespersons,1.6,1.15,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
672,1ed77f0765b59515d1b086c53f447fec,Floor Sanders and Finishers,floor sanders and finishers,1.6,1.36,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
673,8c1700a459ac2757faac2a04aa9bd278,Industrial-Organizational Psychologists,industrialorganizational psychologists,1.59,1.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
674,d35cab3bec5868d3915661691bd570be,Home Health Aides,home health aides,1.59,0.8,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
675,e230ee77e745ac2774d96891dc44deec,Furniture Finishers,furniture finishers,1.59,0.75,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
676,aa23c5946891d6cb963c9993b85b8c83,Survey Researchers,survey researchers,1.58,1.2,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
677,8561f823df244af44fe14b1d296e21d3,Merchandise Displayers and Window Trimmers,merchandise displayers and window trimmers,1.58,0.96,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
678,2b0cabefe4e5a4fea9ab304dc43db808,Public Relations Specialists,public relations specialists,1.58,1.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
679,a099ed05293ca22c33953bdb87b82b92,Nursing Assistants,nursing assistants,1.58,0.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
680,ce541dc01fd26584e798d12b816e2967,Administrative Services Managers,administrative services managers,1.57,1.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
681,fdf11d59ff003a050cb6201bc00ef850,Fitness and Wellness Coordinators,fitness and wellness coordinators,1.57,1.17,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
682,9c5c966ccacfa05a586c698ba14df1f0,Orthoptists,orthoptists,1.57,0.94,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
683,6075cb604d99ff1bdf847fd94838581b,"Cooks, Short Order",cooks short order,1.57,1.22,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
684,4634bbc63c7d257fc47dcf70a02e3021,Tour Guides and Escorts,tour guides and escorts,1.57,1.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
685,85bf3b600972667cdd3c92e0fa9a3c1d,Tapers,tapers,1.57,1.25,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
686,9a8ccf56d11f7a09768410fd24c26918,Food Cooking Machine Operators and Tenders,food cooking machine operators and tenders,1.57,1.16,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
687,945eaa86abc79374086b5dfc7295cf57,Funeral Service Managers,funeral service managers,1.56,1.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
688,2786696b8feac85012b9b581bcbdd5f7,Biostatisticians,biostatisticians,1.56,1.24,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
689,157d104fb9295abb821ff19f5a9f05ae,"Psychology Teachers, Postsecondary",psychology teachers postsecondary,1.56,0.96,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
690,d99a77de714551f551cf172f108f8849,Occupational Therapy Assistants,occupational therapy assistants,1.56,0.93,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
691,527bf5b48edcac77455daa07a4d63026,"Ushers, Lobby Attendants, and Ticket Takers",ushers lobby attendants and ticket takers,1.56,1.1,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
692,5343fb48f33fb5c157cdb4cf975260f6,Fitness Trainers and Aerobics Instructors,fitness trainers and aerobics instructors,1.56,0.88,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
693,cf373ffb30e5ed60318ee77b01c84395,Reservation and Transportation Ticket Agents and Travel Clerks,reservation and transportation ticket agents and travel clerks,1.56,0.92,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
694,678ae325c05ccc3cc3738ae4d125cc8e,"Tailors, Dressmakers, and Custom Sewers",tailors dressmakers and custom sewers,1.56,1.15,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
695,49b0a4f9cdf092ccc7c3ab9ac2d5a764,Upholsterers,upholsterers,1.56,0.99,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
696,e970048b097ad67523e979213ea848ba,Parking Lot Attendants,parking lot attendants,1.56,1.02,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
697,6d0be879f950f0c9a531f5afb4d17312,"Education Teachers, Postsecondary",education teachers postsecondary,1.55,1.05,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
698,5b42002f42413293153a7081e7356a4a,"Vocational Education Teachers, Postsecondary",vocational education teachers postsecondary,1.55,0.84,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
699,89a1affaffc875f208b5d8864671dbee,Floral Designers,floral designers,1.55,0.51,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
700,88bc559222a9d7cb5eb985d2ac462b4b,Physician Assistants,physician assistants,1.55,1.3,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
701,d806562cde477917fceaa6befcdfaa19,Dining Room and Cafeteria Attendants and Bartender Helpers,dining room and cafeteria attendants and bartender helpers,1.55,0.55,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
702,1e48a025c8c6af7c8a243985049f6e26,Dishwashers,dishwashers,1.55,0.88,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
703,ab62c50de3e2feed38433656eef5ac7c,Maids and Housekeeping Cleaners,maids and housekeeping cleaners,1.55,0.44,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
704,198c05eb4a85778781e57ad911b0af5d,"Morticians, Undertakers, and Funeral Directors",morticians undertakers and funeral directors,1.55,1.22,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
705,3ecdbfc5f99bb27698c3676739776305,License Clerks,license clerks,1.55,0.55,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
706,dad90b2c52698443f6b326f1380d2ae7,Patient Representatives,patient representatives,1.55,0.96,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
707,fcdfff42f64cda197dd93f1eae17e39b,Assessors,assessors,1.54,1.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
708,c8f6fb6fa6aa2834662765d348e71352,Hospitalists,hospitalists,1.54,1.12,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
709,34b5181c68bf27865467282735f6ea14,Cytogenetic Technologists,cytogenetic technologists,1.54,1.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
710,f0f90d236fc2c103c4f9bb850d937c32,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",janitors and cleaners except maids and housekeeping cleaners,1.54,0.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
711,3f74bd736898781586c6fd0b907ec20b,Amusement and Recreation Attendants,amusement and recreation attendants,1.54,0.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
712,1a2a0e9f50f751abf5ab786c12d1ec3b,Manicurists and Pedicurists,manicurists and pedicurists,1.54,0.91,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
713,c99302b89fbaa9dbb6c2b8239d31a69b,Nursery Workers,nursery workers,1.54,1.13,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
714,c1345e49fb669773dc8acbfeb800dca5,"Bus Drivers, Transit and Intercity",bus drivers transit and intercity,1.54,0.84,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
715,629316dce2869858e27f0267803c176c,Treasurers and Controllers,treasurers and controllers,1.53,1.0,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
716,6f733093f5064e537eff0c4db1288492,"Education Administrators, Postsecondary",education administrators postsecondary,1.53,1.14,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
717,ca3bbc2eb2a5d0ce444892023b6da4b0,Epidemiologists,epidemiologists,1.53,1.17,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
718,6b32c0b1936e3a762547abda292ecec9,"Home Economics Teachers, Postsecondary",home economics teachers postsecondary,1.53,1.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
719,0efa2912bea97b06a0a3a3dfd5079ae6,Archivists,archivists,1.53,1.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
720,f096907d683be7bfff20f2af5af3fc3f,Singers,singers,1.53,0.83,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
721,f5825d460b68cfb89799b110f9b57d35,Investment Fund Managers,investment fund managers,1.52,1.18,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
722,30ab203f437e940183274ac15379aa99,Auditors,auditors,1.52,1.48,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
723,082d8c7fd1f72dfd5027839655ee4b18,Budget Analysts,budget analysts,1.52,0.87,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
724,07abb96d97818b00ecd040d7a0f47176,"Anthropology and Archeology Teachers, Postsecondary",anthropology and archeology teachers postsecondary,1.52,0.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
725,2963ac3d4bc90348d667041d1b47e816,Baristas,baristas,1.52,0.73,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
726,6452a42c553de2a5762544be44340449,Slot Supervisors,slot supervisors,1.52,1.18,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
727,5af0cac41f0b5dd2aea06700f54ceee5,Concierges,concierges,1.52,0.94,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
728,045d31612eb7c3be4972a345dc6897f4,First-Line Supervisors of Retail Sales Workers,firstline supervisors of retail sales workers,1.52,1.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
729,918464a4e1344b5ad9e376a985ce0866,Brokerage Clerks,brokerage clerks,1.52,0.64,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
730,1b98a045acf401bd60c7da36c5d3d117,Medical Secretaries,medical secretaries,1.52,0.7,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
731,d0d374e74b923a4d17d446c6cbb03c6d,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",textile knitting and weaving machine setters operators and tenders,1.52,0.86,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
732,4d7927ce4e050f3ba94990bf41dc415f,Flight Attendants,flight attendants,1.52,0.72,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
733,4ff7d49801581942d6950aeee2b899e9,"Judges, Magistrate Judges, and Magistrates",judges magistrate judges and magistrates,1.51,1.3,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
734,d28f484d3b46fdf039f094b4c15712ce,Music Therapists,music therapists,1.51,0.96,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
735,6a5de1b0affc8ffa739d4271ee3f076d,Nurse Midwives,nurse midwives,1.51,0.95,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
736,f3912fcd6ca52b4544b836815f4416a1,Animal Control Workers,animal control workers,1.51,1.16,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
737,42f43b84dfc878f203bd4466c177d787,File Clerks,file clerks,1.51,2.08,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
738,af1a873f6d48de271bf7f84aa0a76124,Log Graders and Scalers,log graders and scalers,1.51,1.27,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
739,5be7c2cba46ad86d72baac0f0c31ed70,Gaming and Sports Book Writers and Runners,gaming and sports book writers and runners,1.5,0.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
740,11bc5ebe32fd242a1edac412fc847915,Agricultural Equipment Operators,agricultural equipment operators,1.5,0.78,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
741,dccdf3834e80bb2dd37e48dddd413a2d,Substance Abuse and Behavioral Disorder Counselors,substance abuse and behavioral disorder counselors,1.49,0.91,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
742,5f23f1b292294fc292ef3d26d7c79cd9,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",textile winding twisting and drawing out machine setters operators and tenders,1.49,0.81,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
743,b95174a417c23639091be3447adf0dfc,Actuaries,actuaries,1.48,1.06,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
744,de4684389978230e3c916f74dbcde1b2,"Musicians, Instrumental",musicians instrumental,1.48,0.85,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
745,724ae54216f6c6350a196ee0e94eee91,Veterinary Assistants and Laboratory Animal Caretakers,veterinary assistants and laboratory animal caretakers,1.48,0.84,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
746,85d69a55adeb6aa05a45858e5acd92f5,Nonfarm Animal Caretakers,nonfarm animal caretakers,1.48,0.99,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
747,344aba9dcfa11889b5ae926bfab624e8,Statement Clerks,statement clerks,1.48,0.73,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
748,49c83859d59c70c4a48d1f70bc877a69,Procurement Clerks,procurement clerks,1.48,0.97,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
749,e8f71f06c511bc77ef3c05f369371839,Tellers,tellers,1.48,0.76,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
750,c04fef01cd9195ea072d0081c42c3700,Farm Labor Contractors,farm labor contractors,1.47,1.1,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
751,039efa8086f7449d49477fe829d36d98,Dancers,dancers,1.47,0.68,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
752,0c5b7db69f27940a01572aa019e8e4ad,Anthropologists,anthropologists,1.46,1.11,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
753,dbbb1aac7a8350963ce0295efb70ae81,Librarians,librarians,1.46,0.86,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
754,ca7aec7f560fd1528f46d48ca3b51721,Advanced Practice Psychiatric Nurses,advanced practice psychiatric nurses,1.46,1.04,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
755,04f4358521343f6197cf6a752ad1305b,Cytotechnologists,cytotechnologists,1.46,1.12,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
756,e78bc4a44da24907351e64a19580c933,Police Patrol Officers,police patrol officers,1.46,0.96,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
757,e58c53c8a2185abc3a5441b2dbd2a044,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",weighers measurers checkers and samplers recordkeeping,1.46,0.89,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
758,0701c5cfbe1f90d6488f42c9c056f34b,Human Resources Managers,human resources managers,1.45,0.71,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
759,d990f3ff4c50f5317407a5ba0f9dcd3b,Social and Community Service Managers,social and community service managers,1.45,1.15,c09c8f8c163907ac25a37c3dd591ba2e,engineering and technology
